business_id,mpxn,timestamp,total_consumption,boiler,electric_radiator,cooler_freezer,oven,microwave,vrf_system,split_system
1,9876543210,2023-07-07 08:00:00,10.96,4.36,0.35,0.12,2.03,0.52,2.06,1.51
1,9876543210,2023-07-07 08:30:00,7.11,2.83,0.23,0.08,1.32,0.34,1.34,0.98
1,9876543210,2023-07-07 09:00:00,9.54,3.8,0.3,0.1,1.77,0.46,1.8,1.32
1,9876543210,2023-07-07 09:30:00,8.76,3.48,0.28,0.09,1.63,0.42,1.65,1.21
1,9876543210,2023-07-07 10:00:00,4.68,1.86,0.15,0.05,0.87,0.22,0.88,0.65
1,9876543210,2023-07-07 11:00:00,18.35,7.3,0.58,0.2,3.41,0.88,3.46,2.53
1,9876543210,2023-07-07 11:30:00,20.52,8.16,0.65,0.22,3.81,0.98,3.86,2.83
1,9876543210,2023-07-07 12:00:00,18.97,7.55,0.6,0.2,3.52,0.91,3.57,2.62
1,9876543210,2023-07-07 12:30:00,15.47,6.15,0.49,0.17,2.87,0.74,2.91,2.13
1,9876543210,2023-07-07 13:00:00,17.91,7.12,0.57,0.19,3.32,0.85,3.37,2.47
1,9876543210,2023-07-07 14:00:00,7.31,2.91,0.23,0.08,1.36,0.35,1.38,1.01
1,9876543210,2023-07-07 14:30:00,6.1,2.43,0.19,0.07,1.13,0.29,1.15,0.84
1,9876543210,2023-07-07 15:00:00,6.51,2.59,0.21,0.07,1.21,0.31,1.23,0.9
1,9876543210,2023-07-07 15:30:00,4.34,1.73,0.14,0.05,0.81,0.21,0.82,0.6
1,9876543210,2023-07-07 16:00:00,10.18,4.05,0.32,0.11,1.89,0.49,1.92,1.4
1,9876543210,2023-07-07 17:00:00,19.09,7.59,0.61,0.21,3.54,0.91,3.59,2.63
1,9876543210,2023-07-07 17:30:00,18.14,7.22,0.58,0.2,3.37,0.87,3.42,2.5
1,9876543210,2023-07-07 18:00:00,19.56,7.78,0.62,0.21,3.63,0.93,3.68,2.7
1,9876543210,2023-07-07 18:30:00,20.99,8.35,0.67,0.23,3.9,1.0,3.95,2.89
1,9876543210,2023-07-07 19:00:00,17.95,7.14,0.57,0.19,3.33,0.86,3.38,2.48
1,9876543210,2023-07-07 19:30:00,19.48,7.75,0.62,0.21,3.62,0.93,3.67,2.69
1,9876543210,2023-07-07 20:00:00,17.12,6.81,0.54,0.18,3.18,0.82,3.22,2.36
1,9876543210,2023-07-07 20:30:00,19.75,7.86,0.63,0.21,3.67,0.94,3.72,2.72
1,9876543210,2023-07-07 21:00:00,21.85,8.69,0.7,0.24,4.06,1.04,4.11,3.01
1,9876543210,2023-07-07 22:00:00,3.9,1.55,0.12,0.04,0.72,0.19,0.73,0.54
1,9876543210,2023-07-07 22:30:00,10.99,4.37,0.35,0.12,2.04,0.52,2.07,1.52
1,9876543210,2023-07-07 23:00:00,7.02,2.79,0.22,0.08,1.3,0.34,1.32,0.97
1,9876543210,2023-07-08 00:00:00,28.85,11.48,0.92,0.31,5.36,1.38,5.43,3.98
1,9876543210,2023-07-08 00:30:00,30.77,12.24,0.98,0.33,5.71,1.47,5.79,4.24
1,9876543210,2023-07-08 01:00:00,31.67,12.6,1.01,0.34,5.88,1.51,5.96,4.37
1,9876543210,2023-07-08 01:30:00,27.25,10.84,0.87,0.29,5.06,1.3,5.13,3.76
1,9876543210,2023-07-08 02:00:00,32.08,12.76,1.02,0.35,5.96,1.53,6.04,4.42
1,9876543210,2023-07-08 02:30:00,28.15,11.2,0.9,0.3,5.23,1.34,5.3,3.88
1,9876543210,2023-07-08 03:00:00,29.2,11.62,0.93,0.32,5.42,1.39,5.5,4.03
1,9876543210,2023-07-08 03:30:00,31.0,12.33,0.99,0.33,5.75,1.48,5.84,4.28
1,9876543210,2023-07-08 04:00:00,27.4,10.9,0.87,0.3,5.09,1.31,5.16,3.78
1,9876543210,2023-07-08 05:00:00,4.3,1.71,0.14,0.05,0.8,0.21,0.81,0.59
1,9876543210,2023-07-08 05:30:00,10.78,4.29,0.34,0.12,2.0,0.51,2.03,1.49
1,9876543210,2023-07-08 06:00:00,6.87,2.73,0.22,0.07,1.28,0.33,1.29,0.95
1,9876543210,2023-07-08 06:30:00,9.81,3.9,0.31,0.11,1.82,0.47,1.85,1.35
1,9876543210,2023-07-08 07:00:00,10.7,4.26,0.34,0.12,1.99,0.51,2.01,1.48
1,9876543210,2023-07-08 07:30:00,11.13,4.43,0.35,0.12,2.07,0.53,2.1,1.53
1,9876543210,2023-07-08 08:00:00,4.72,1.88,0.15,0.05,0.88,0.23,0.89,0.65
1,9876543210,2023-07-08 08:30:00,9.45,3.76,0.3,0.1,1.75,0.45,1.78,1.3
1,9876543210,2023-07-08 09:00:00,4.38,1.74,0.14,0.05,0.81,0.21,0.82,0.6
1,9876543210,2023-07-08 09:30:00,8.61,3.43,0.27,0.09,1.6,0.41,1.62,1.19
1,9876543210,2023-07-08 10:00:00,6.67,2.65,0.21,0.07,1.24,0.32,1.26,0.92
1,9876543210,2023-07-08 11:00:00,18.87,7.51,0.6,0.2,3.5,0.9,3.55,2.6
1,9876543210,2023-07-08 11:30:00,18.99,7.55,0.6,0.2,3.53,0.91,3.58,2.62
1,9876543210,2023-07-08 12:00:00,20.31,8.08,0.65,0.22,3.77,0.97,3.82,2.8
1,9876543210,2023-07-08 12:30:00,21.74,8.65,0.69,0.23,4.04,1.04,4.09,3.0
1,9876543210,2023-07-08 13:00:00,21.17,8.42,0.67,0.23,3.93,1.01,3.99,2.92
1,9876543210,2023-07-08 14:00:00,15.61,6.21,0.5,0.17,2.9,0.75,2.94,2.15
1,9876543210,2023-07-08 14:30:00,21.83,8.68,0.69,0.24,4.05,1.04,4.11,3.01
1,9876543210,2023-07-08 15:00:00,16.95,6.74,0.54,0.18,3.15,0.81,3.19,2.34
1,9876543210,2023-07-08 15:30:00,17.3,6.88,0.55,0.19,3.21,0.83,3.26,2.39
1,9876543210,2023-07-08 16:00:00,20.81,8.28,0.66,0.22,3.86,0.99,3.92,2.87
1,9876543210,2023-07-08 17:00:00,16.76,6.67,0.53,0.18,3.11,0.8,3.16,2.31
1,9876543210,2023-07-08 17:30:00,22.47,8.94,0.72,0.24,4.17,1.07,4.23,3.1
1,9876543210,2023-07-08 18:00:00,17.64,7.02,0.56,0.19,3.27,0.84,3.32,2.43
1,9876543210,2023-07-08 18:30:00,21.17,8.42,0.67,0.23,3.93,1.01,3.99,2.92
1,9876543210,2023-07-08 19:00:00,18.84,7.49,0.6,0.2,3.5,0.9,3.55,2.6
1,9876543210,2023-07-08 19:30:00,18.19,7.24,0.58,0.2,3.38,0.87,3.43,2.51
1,9876543210,2023-07-08 20:00:00,17.37,6.91,0.55,0.19,3.22,0.83,3.27,2.4
1,9876543210,2023-07-08 20:30:00,17.98,7.15,0.57,0.19,3.34,0.86,3.39,2.48
1,9876543210,2023-07-08 21:00:00,19.97,7.94,0.64,0.22,3.71,0.95,3.76,2.75
1,9876543210,2023-07-08 22:00:00,5.85,2.33,0.19,0.06,1.09,0.28,1.1,0.81
1,9876543210,2023-07-08 22:30:00,10.45,4.16,0.33,0.11,1.94,0.5,1.97,1.44
1,9876543210,2023-07-08 23:00:00,5.88,2.34,0.19,0.06,1.09,0.28,1.11,0.81
1,9876543210,2023-07-09 00:00:00,29.84,11.87,0.95,0.32,5.54,1.42,5.62,4.12
1,9876543210,2023-07-09 00:30:00,29.4,11.7,0.94,0.32,5.46,1.4,5.54,4.05
1,9876543210,2023-07-09 01:00:00,27.29,10.86,0.87,0.29,5.07,1.3,5.14,3.76
1,9876543210,2023-07-09 01:30:00,27.94,11.11,0.89,0.3,5.19,1.33,5.26,3.85
1,9876543210,2023-07-09 02:00:00,28.62,11.39,0.91,0.31,5.31,1.37,5.39,3.95
1,9876543210,2023-07-09 02:30:00,31.84,12.67,1.01,0.34,5.91,1.52,6.0,4.39
1,9876543210,2023-07-09 03:00:00,33.63,13.38,1.07,0.36,6.24,1.61,6.33,4.64
1,9876543210,2023-07-09 03:30:00,30.48,12.13,0.97,0.33,5.66,1.46,5.74,4.2
1,9876543210,2023-07-09 04:00:00,28.47,11.33,0.91,0.31,5.29,1.36,5.36,3.93
1,9876543210,2023-07-09 05:00:00,9.19,3.66,0.29,0.1,1.71,0.44,1.73,1.27
1,9876543210,2023-07-09 05:30:00,6.97,2.77,0.22,0.08,1.29,0.33,1.31,0.96
1,9876543210,2023-07-09 06:00:00,8.94,3.56,0.28,0.1,1.66,0.43,1.68,1.23
1,9876543210,2023-07-09 06:30:00,6.52,2.59,0.21,0.07,1.21,0.31,1.23,0.9
1,9876543210,2023-07-09 07:00:00,5.57,2.22,0.18,0.06,1.03,0.27,1.05,0.77
1,9876543210,2023-07-09 07:30:00,6.31,2.51,0.2,0.07,1.17,0.3,1.19,0.87
1,9876543210,2023-07-09 08:00:00,10.8,4.3,0.34,0.12,2.0,0.52,2.03,1.49
1,9876543210,2023-07-09 08:30:00,8.87,3.53,0.28,0.1,1.65,0.42,1.67,1.22
1,9876543210,2023-07-09 09:00:00,7.32,2.91,0.23,0.08,1.36,0.35,1.38,1.01
1,9876543210,2023-07-09 09:30:00,6.43,2.56,0.2,0.07,1.19,0.31,1.21,0.89
1,9876543210,2023-07-09 10:00:00,8.77,3.49,0.28,0.09,1.63,0.42,1.65,1.21
1,9876543210,2023-07-09 11:00:00,21.84,8.69,0.7,0.24,4.05,1.04,4.11,3.01
1,9876543210,2023-07-09 11:30:00,15.53,6.18,0.49,0.17,2.88,0.74,2.92,2.14
1,9876543210,2023-07-09 12:00:00,15.19,6.04,0.48,0.16,2.82,0.73,2.86,2.09
1,9876543210,2023-07-09 12:30:00,20.23,8.05,0.64,0.22,3.76,0.97,3.81,2.79
1,9876543210,2023-07-09 13:00:00,20.28,8.07,0.65,0.22,3.76,0.97,3.82,2.8
1,9876543210,2023-07-09 14:00:00,20.08,7.99,0.64,0.22,3.73,0.96,3.78,2.77
1,9876543210,2023-07-09 14:30:00,20.99,8.35,0.67,0.23,3.9,1.0,3.95,2.89
1,9876543210,2023-07-09 15:00:00,21.17,8.42,0.67,0.23,3.93,1.01,3.99,2.92
1,9876543210,2023-07-09 15:30:00,18.43,7.33,0.59,0.2,3.42,0.88,3.47,2.54
1,9876543210,2023-07-09 16:00:00,20.1,8.0,0.64,0.22,3.73,0.96,3.78,2.77
1,9876543210,2023-07-09 17:00:00,17.77,7.07,0.57,0.19,3.3,0.85,3.35,2.45
1,9876543210,2023-07-09 17:30:00,16.73,6.66,0.53,0.18,3.11,0.8,3.15,2.31
1,9876543210,2023-07-09 18:00:00,21.26,8.46,0.68,0.23,3.95,1.01,4.0,2.93
1,9876543210,2023-07-09 18:30:00,21.76,8.66,0.69,0.23,4.04,1.04,4.1,3.0
1,9876543210,2023-07-09 19:00:00,21.29,8.47,0.68,0.23,3.95,1.02,4.01,2.94
1,9876543210,2023-07-09 19:30:00,16.66,6.63,0.53,0.18,3.09,0.8,3.14,2.3
1,9876543210,2023-07-09 20:00:00,16.34,6.5,0.52,0.18,3.03,0.78,3.08,2.25
1,9876543210,2023-07-09 20:30:00,20.13,8.01,0.64,0.22,3.74,0.96,3.79,2.78
1,9876543210,2023-07-09 21:00:00,19.24,7.65,0.61,0.21,3.57,0.92,3.62,2.65
1,9876543210,2023-07-09 22:00:00,8.17,3.25,0.26,0.09,1.52,0.39,1.54,1.13
1,9876543210,2023-07-09 22:30:00,5.49,2.18,0.17,0.06,1.02,0.26,1.03,0.76
1,9876543210,2023-07-09 23:00:00,10.78,4.29,0.34,0.12,2.0,0.51,2.03,1.49
1,9876543210,2023-07-10 00:00:00,31.1,12.37,0.99,0.34,5.77,1.48,5.86,4.29
1,9876543210,2023-07-10 00:30:00,29.76,11.84,0.95,0.32,5.52,1.42,5.6,4.1
1,9876543210,2023-07-10 01:00:00,29.45,11.72,0.94,0.32,5.47,1.41,5.55,4.06
1,9876543210,2023-07-10 01:30:00,28.99,11.53,0.92,0.31,5.38,1.38,5.46,4.0
1,9876543210,2023-07-10 02:00:00,28.92,11.5,0.92,0.31,5.37,1.38,5.45,3.99
1,9876543210,2023-07-10 02:30:00,26.43,10.51,0.84,0.29,4.91,1.26,4.98,3.64
1,9876543210,2023-07-10 03:00:00,31.12,12.38,0.99,0.34,5.78,1.49,5.86,4.29
1,9876543210,2023-07-10 03:30:00,31.23,12.42,0.99,0.34,5.8,1.49,5.88,4.31
1,9876543210,2023-07-10 04:00:00,27.13,10.79,0.86,0.29,5.04,1.3,5.11,3.74
1,9876543210,2023-07-10 05:00:00,11.15,4.44,0.35,0.12,2.07,0.53,2.1,1.54
1,9876543210,2023-07-10 05:30:00,9.95,3.96,0.32,0.11,1.85,0.47,1.87,1.37
1,9876543210,2023-07-10 06:00:00,7.37,2.93,0.23,0.08,1.37,0.35,1.39,1.02
1,9876543210,2023-07-10 06:30:00,6.12,2.43,0.19,0.07,1.14,0.29,1.15,0.84
1,9876543210,2023-07-10 07:00:00,10.48,4.17,0.33,0.11,1.95,0.5,1.97,1.45
1,9876543210,2023-07-10 07:30:00,4.07,1.62,0.13,0.04,0.76,0.19,0.77,0.56
1,9876543210,2023-07-10 08:00:00,7.17,2.85,0.23,0.08,1.33,0.34,1.35,0.99
1,9876543210,2023-07-10 08:30:00,4.09,1.63,0.13,0.04,0.76,0.2,0.77,0.56
1,9876543210,2023-07-10 09:00:00,5.1,2.03,0.16,0.06,0.95,0.24,0.96,0.7
1,9876543210,2023-07-10 09:30:00,4.35,1.73,0.14,0.05,0.81,0.21,0.82,0.6
1,9876543210,2023-07-10 10:00:00,9.6,3.82,0.31,0.1,1.78,0.46,1.81,1.32
1,9876543210,2023-07-10 11:00:00,16.24,6.46,0.52,0.18,3.01,0.78,3.06,2.24
1,9876543210,2023-07-10 11:30:00,21.87,8.7,0.7,0.24,4.06,1.04,4.12,3.02
1,9876543210,2023-07-10 12:00:00,19.24,7.65,0.61,0.21,3.57,0.92,3.62,2.65
1,9876543210,2023-07-10 12:30:00,17.98,7.15,0.57,0.19,3.34,0.86,3.39,2.48
1,9876543210,2023-07-10 13:00:00,17.33,6.89,0.55,0.19,3.22,0.83,3.26,2.39
1,9876543210,2023-07-10 14:00:00,10.61,4.22,0.34,0.11,1.97,0.51,2.0,1.46
1,9876543210,2023-07-10 14:30:00,7.81,3.11,0.25,0.08,1.45,0.37,1.47,1.08
1,9876543210,2023-07-10 15:00:00,11.28,4.49,0.36,0.12,2.09,0.54,2.12,1.56
1,9876543210,2023-07-10 15:30:00,9.32,3.71,0.3,0.1,1.73,0.44,1.75,1.29
1,9876543210,2023-07-10 16:00:00,8.37,3.33,0.27,0.09,1.55,0.4,1.58,1.15
1,9876543210,2023-07-10 17:00:00,15.18,6.04,0.48,0.16,2.82,0.72,2.86,2.09
1,9876543210,2023-07-10 17:30:00,20.52,8.16,0.65,0.22,3.81,0.98,3.86,2.83
1,9876543210,2023-07-10 18:00:00,21.16,8.42,0.67,0.23,3.93,1.01,3.98,2.92
1,9876543210,2023-07-10 18:30:00,17.08,6.79,0.54,0.18,3.17,0.82,3.22,2.36
1,9876543210,2023-07-10 19:00:00,15.74,6.26,0.5,0.17,2.92,0.75,2.96,2.17
1,9876543210,2023-07-10 19:30:00,17.3,6.88,0.55,0.19,3.21,0.83,3.26,2.39
1,9876543210,2023-07-10 20:00:00,18.28,7.27,0.58,0.2,3.39,0.87,3.44,2.52
1,9876543210,2023-07-10 20:30:00,19.36,7.7,0.62,0.21,3.59,0.92,3.65,2.67
1,9876543210,2023-07-10 21:00:00,15.79,6.28,0.5,0.17,2.93,0.75,2.97,2.18
1,9876543210,2023-07-10 22:00:00,10.49,4.17,0.33,0.11,1.95,0.5,1.98,1.45
1,9876543210,2023-07-10 22:30:00,6.5,2.59,0.21,0.07,1.21,0.31,1.22,0.9
1,9876543210,2023-07-10 23:00:00,11.07,4.4,0.35,0.12,2.06,0.53,2.08,1.53
1,9876543210,2023-07-11 00:00:00,30.94,12.31,0.98,0.33,5.74,1.48,5.83,4.27
1,9876543210,2023-07-11 00:30:00,33.67,13.39,1.07,0.36,6.25,1.61,6.34,4.64
1,9876543210,2023-07-11 01:00:00,29.87,11.88,0.95,0.32,5.55,1.43,5.62,4.12
1,9876543210,2023-07-11 01:30:00,26.57,10.57,0.85,0.29,4.93,1.27,5.0,3.66
1,9876543210,2023-07-11 02:00:00,26.88,10.69,0.86,0.29,4.99,1.28,5.06,3.71
1,9876543210,2023-07-11 02:30:00,30.92,12.3,0.98,0.33,5.74,1.48,5.82,4.26
1,9876543210,2023-07-11 03:00:00,27.36,10.88,0.87,0.3,5.08,1.31,5.15,3.77
1,9876543210,2023-07-11 03:30:00,27.58,10.97,0.88,0.3,5.12,1.32,5.19,3.8
1,9876543210,2023-07-11 04:00:00,31.65,12.59,1.01,0.34,5.88,1.51,5.96,4.36
1,9876543210,2023-07-11 05:00:00,9.23,3.67,0.29,0.1,1.71,0.44,1.74,1.27
1,9876543210,2023-07-11 05:30:00,9.02,3.59,0.29,0.1,1.67,0.43,1.7,1.24
1,9876543210,2023-07-11 06:00:00,8.86,3.52,0.28,0.1,1.64,0.42,1.67,1.22
1,9876543210,2023-07-11 06:30:00,8.63,3.43,0.27,0.09,1.6,0.41,1.62,1.19
1,9876543210,2023-07-11 07:00:00,9.62,3.83,0.31,0.1,1.79,0.46,1.81,1.33
1,9876543210,2023-07-11 07:30:00,8.26,3.29,0.26,0.09,1.53,0.39,1.56,1.14
1,9876543210,2023-07-11 08:00:00,7.39,2.94,0.24,0.08,1.37,0.35,1.39,1.02
1,9876543210,2023-07-11 08:30:00,8.42,3.35,0.27,0.09,1.56,0.4,1.59,1.16
1,9876543210,2023-07-11 09:00:00,4.43,1.76,0.14,0.05,0.82,0.21,0.83,0.61
1,9876543210,2023-07-11 09:30:00,4.68,1.86,0.15,0.05,0.87,0.22,0.88,0.65
1,9876543210,2023-07-11 10:00:00,4.2,1.67,0.13,0.05,0.78,0.2,0.79,0.58
1,9876543210,2023-07-11 11:00:00,19.96,7.94,0.64,0.22,3.71,0.95,3.76,2.75
1,9876543210,2023-07-11 11:30:00,19.83,7.89,0.63,0.21,3.68,0.95,3.73,2.73
1,9876543210,2023-07-11 12:00:00,21.7,8.63,0.69,0.23,4.03,1.04,4.09,2.99
1,9876543210,2023-07-11 12:30:00,17.66,7.03,0.56,0.19,3.28,0.84,3.33,2.44
1,9876543210,2023-07-11 13:00:00,15.44,6.14,0.49,0.17,2.87,0.74,2.91,2.13
1,9876543210,2023-07-11 14:00:00,10.09,4.01,0.32,0.11,1.87,0.48,1.9,1.39
1,9876543210,2023-07-11 14:30:00,5.44,2.16,0.17,0.06,1.01,0.26,1.02,0.75
1,9876543210,2023-07-11 15:00:00,5.96,2.37,0.19,0.06,1.11,0.28,1.12,0.82
1,9876543210,2023-07-11 15:30:00,4.07,1.62,0.13,0.04,0.76,0.19,0.77,0.56
1,9876543210,2023-07-11 16:00:00,8.36,3.33,0.27,0.09,1.55,0.4,1.57,1.15
1,9876543210,2023-07-11 17:00:00,18.69,7.43,0.59,0.2,3.47,0.89,3.52,2.58
1,9876543210,2023-07-11 17:30:00,17.65,7.02,0.56,0.19,3.28,0.84,3.32,2.43
1,9876543210,2023-07-11 18:00:00,19.64,7.81,0.63,0.21,3.65,0.94,3.7,2.71
1,9876543210,2023-07-11 18:30:00,18.53,7.37,0.59,0.2,3.44,0.88,3.49,2.56
1,9876543210,2023-07-11 19:00:00,19.4,7.72,0.62,0.21,3.6,0.93,3.65,2.68
1,9876543210,2023-07-11 19:30:00,17.46,6.95,0.56,0.19,3.24,0.83,3.29,2.41
1,9876543210,2023-07-11 20:00:00,17.82,7.09,0.57,0.19,3.31,0.85,3.36,2.46
1,9876543210,2023-07-11 20:30:00,17.23,6.85,0.55,0.19,3.2,0.82,3.24,2.38
1,9876543210,2023-07-11 21:00:00,17.85,7.1,0.57,0.19,3.31,0.85,3.36,2.46
1,9876543210,2023-07-11 22:00:00,8.94,3.56,0.28,0.1,1.66,0.43,1.68,1.23
1,9876543210,2023-07-11 22:30:00,10.67,4.24,0.34,0.12,1.98,0.51,2.01,1.47
1,9876543210,2023-07-11 23:00:00,8.45,3.36,0.27,0.09,1.57,0.4,1.59,1.17
1,9876543210,2023-07-12 00:00:00,33.22,13.22,1.06,0.36,6.17,1.59,6.26,4.58
1,9876543210,2023-07-12 00:30:00,30.88,12.28,0.98,0.33,5.73,1.47,5.81,4.26
1,9876543210,2023-07-12 01:00:00,29.34,11.67,0.93,0.32,5.45,1.4,5.52,4.05
1,9876543210,2023-07-12 01:30:00,29.39,11.69,0.94,0.32,5.46,1.4,5.53,4.05
1,9876543210,2023-07-12 02:00:00,30.57,12.16,0.97,0.33,5.68,1.46,5.76,4.22
1,9876543210,2023-07-12 02:30:00,28.17,11.21,0.9,0.3,5.23,1.34,5.3,3.88
1,9876543210,2023-07-12 03:00:00,32.05,12.75,1.02,0.35,5.95,1.53,6.03,4.42
1,9876543210,2023-07-12 03:30:00,28.32,11.27,0.9,0.31,5.26,1.35,5.33,3.91
1,9876543210,2023-07-12 04:00:00,27.28,10.85,0.87,0.29,5.06,1.3,5.14,3.76
1,9876543210,2023-07-12 05:00:00,4.68,1.86,0.15,0.05,0.87,0.22,0.88,0.65
1,9876543210,2023-07-12 05:30:00,4.11,1.63,0.13,0.04,0.76,0.2,0.77,0.57
1,9876543210,2023-07-12 06:00:00,6.82,2.71,0.22,0.07,1.27,0.33,1.28,0.94
1,9876543210,2023-07-12 06:30:00,11.2,4.46,0.36,0.12,2.08,0.53,2.11,1.54
1,9876543210,2023-07-12 07:00:00,9.27,3.69,0.3,0.1,1.72,0.44,1.75,1.28
1,9876543210,2023-07-12 07:30:00,5.87,2.34,0.19,0.06,1.09,0.28,1.11,0.81
1,9876543210,2023-07-12 08:00:00,9.32,3.71,0.3,0.1,1.73,0.44,1.75,1.29
1,9876543210,2023-07-12 08:30:00,4.37,1.74,0.14,0.05,0.81,0.21,0.82,0.6
1,9876543210,2023-07-12 09:00:00,4.7,1.87,0.15,0.05,0.87,0.22,0.88,0.65
1,9876543210,2023-07-12 09:30:00,3.8,1.51,0.12,0.04,0.71,0.18,0.72,0.52
1,9876543210,2023-07-12 10:00:00,7.84,3.12,0.25,0.08,1.46,0.37,1.48,1.08
1,9876543210,2023-07-12 11:00:00,20.24,8.05,0.64,0.22,3.76,0.97,3.81,2.79
1,9876543210,2023-07-12 11:30:00,19.45,7.74,0.62,0.21,3.61,0.93,3.66,2.68
1,9876543210,2023-07-12 12:00:00,18.64,7.42,0.59,0.2,3.46,0.89,3.51,2.57
1,9876543210,2023-07-12 12:30:00,16.09,6.4,0.51,0.17,2.99,0.77,3.03,2.22
1,9876543210,2023-07-12 13:00:00,20.3,8.08,0.65,0.22,3.77,0.97,3.82,2.8
1,9876543210,2023-07-12 14:00:00,8.4,3.34,0.27,0.09,1.56,0.4,1.58,1.16
1,9876543210,2023-07-12 14:30:00,7.03,2.8,0.22,0.08,1.31,0.34,1.32,0.97
1,9876543210,2023-07-12 15:00:00,9.46,3.76,0.3,0.1,1.76,0.45,1.78,1.3
1,9876543210,2023-07-12 15:30:00,7.23,2.88,0.23,0.08,1.34,0.35,1.36,1.0
1,9876543210,2023-07-12 16:00:00,5.58,2.22,0.18,0.06,1.04,0.27,1.05,0.77
1,9876543210,2023-07-12 17:00:00,17.2,6.84,0.55,0.19,3.19,0.82,3.24,2.37
1,9876543210,2023-07-12 17:30:00,20.03,7.97,0.64,0.22,3.72,0.96,3.77,2.76
1,9876543210,2023-07-12 18:00:00,20.69,8.23,0.66,0.22,3.84,0.99,3.9,2.85
1,9876543210,2023-07-12 18:30:00,20.27,8.06,0.65,0.22,3.76,0.97,3.82,2.8
1,9876543210,2023-07-12 19:00:00,17.18,6.83,0.55,0.19,3.19,0.82,3.23,2.37
1,9876543210,2023-07-12 19:30:00,17.64,7.02,0.56,0.19,3.27,0.84,3.32,2.43
1,9876543210,2023-07-12 20:00:00,15.55,6.19,0.49,0.17,2.89,0.74,2.93,2.14
1,9876543210,2023-07-12 20:30:00,16.33,6.5,0.52,0.18,3.03,0.78,3.07,2.25
1,9876543210,2023-07-12 21:00:00,16.35,6.5,0.52,0.18,3.04,0.78,3.08,2.25
1,9876543210,2023-07-12 22:00:00,4.9,1.95,0.16,0.05,0.91,0.23,0.92,0.68
1,9876543210,2023-07-12 22:30:00,4.55,1.81,0.14,0.05,0.84,0.22,0.86,0.63
1,9876543210,2023-07-12 23:00:00,7.99,3.18,0.25,0.09,1.48,0.38,1.5,1.1
1,9876543210,2023-07-13 00:00:00,31.95,12.71,1.02,0.34,5.93,1.53,6.02,4.41
1,9876543210,2023-07-13 00:30:00,31.53,12.54,1.0,0.34,5.85,1.51,5.94,4.35
1,9876543210,2023-07-13 01:00:00,30.61,12.18,0.97,0.33,5.68,1.46,5.76,4.22
1,9876543210,2023-07-13 01:30:00,27.01,10.74,0.86,0.29,5.01,1.29,5.09,3.72
1,9876543210,2023-07-13 02:00:00,30.78,12.24,0.98,0.33,5.71,1.47,5.8,4.24
1,9876543210,2023-07-13 02:30:00,29.72,11.82,0.95,0.32,5.52,1.42,5.6,4.1
1,9876543210,2023-07-13 03:00:00,33.36,13.27,1.06,0.36,6.19,1.59,6.28,4.6
1,9876543210,2023-07-13 03:30:00,29.84,11.87,0.95,0.32,5.54,1.42,5.62,4.12
1,9876543210,2023-07-13 04:00:00,27.53,10.95,0.88,0.3,5.11,1.31,5.18,3.8
1,9876543210,2023-07-13 05:00:00,9.62,3.83,0.31,0.1,1.79,0.46,1.81,1.33
1,9876543210,2023-07-13 05:30:00,4.12,1.64,0.13,0.04,0.76,0.2,0.78,0.57
1,9876543210,2023-07-13 06:00:00,6.02,2.39,0.19,0.06,1.12,0.29,1.13,0.83
1,9876543210,2023-07-13 06:30:00,6.22,2.47,0.2,0.07,1.15,0.3,1.17,0.86
1,9876543210,2023-07-13 07:00:00,5.15,2.05,0.16,0.06,0.96,0.25,0.97,0.71
1,9876543210,2023-07-13 07:30:00,10.39,4.13,0.33,0.11,1.93,0.5,1.96,1.43
1,9876543210,2023-07-13 08:00:00,4.03,1.6,0.13,0.04,0.75,0.19,0.76,0.56
1,9876543210,2023-07-13 08:30:00,5.79,2.3,0.18,0.06,1.07,0.28,1.09,0.8
1,9876543210,2023-07-13 09:00:00,8.69,3.46,0.28,0.09,1.61,0.41,1.64,1.2
1,9876543210,2023-07-13 09:30:00,10.21,4.06,0.32,0.11,1.9,0.49,1.92,1.41
1,9876543210,2023-07-13 10:00:00,5.37,2.14,0.17,0.06,1.0,0.26,1.01,0.74
1,9876543210,2023-07-13 11:00:00,18.83,7.49,0.6,0.2,3.5,0.9,3.55,2.6
1,9876543210,2023-07-13 11:30:00,18.78,7.47,0.6,0.2,3.49,0.9,3.54,2.59
1,9876543210,2023-07-13 12:00:00,18.82,7.49,0.6,0.2,3.49,0.9,3.54,2.6
1,9876543210,2023-07-13 12:30:00,16.44,6.54,0.52,0.18,3.05,0.78,3.1,2.27
1,9876543210,2023-07-13 13:00:00,16.26,6.47,0.52,0.18,3.02,0.78,3.06,2.24
1,9876543210,2023-07-13 14:00:00,11.04,4.39,0.35,0.12,2.05,0.53,2.08,1.52
1,9876543210,2023-07-13 14:30:00,7.9,3.14,0.25,0.09,1.47,0.38,1.49,1.09
1,9876543210,2023-07-13 15:00:00,9.03,3.59,0.29,0.1,1.68,0.43,1.7,1.25
1,9876543210,2023-07-13 15:30:00,9.79,3.89,0.31,0.11,1.82,0.47,1.84,1.35
1,9876543210,2023-07-13 16:00:00,10.08,4.01,0.32,0.11,1.87,0.48,1.9,1.39
1,9876543210,2023-07-13 17:00:00,17.08,6.79,0.54,0.18,3.17,0.82,3.22,2.36
